,number,aver_price,lat,long,demand,region,geometry
674,674,592862.1742193003,35.5369630634299,129.314951848255,13,달동,POINT (129.314951848255 35.5369630634299)
675,675,594783.7150127225,35.5372107665482,129.321456836063,9,달동,POINT (129.321456836063 35.5372107665482)
676,676,610047.8468899521,35.5349435911163,129.316308970148,2,달동,POINT (129.316308970148 35.5349435911163)
677,677,629710.1449275364,35.5381549530604,129.324156763138,7,달동,POINT (129.324156763138 35.5381549530604)
678,678,632189.3716132712,35.5332187235323,129.323155217219,8,달동,POINT (129.323155217219 35.5332187235323)
679,679,637568.5557586837,35.5349070568917,129.317031558829,11,달동,POINT (129.317031558829 35.5349070568917)
680,680,649418.6655493872,35.5343135880295,129.316319309591,14,달동,POINT (129.316319309591 35.5343135880295)
681,681,660319.4103194103,35.5374147386942,129.32654147517,13,달동,POINT (129.32654147517 35.5374147386942)
682,682,674583.0060527653,35.5379085816475,129.313055165143,12,달동,POINT (129.313055165143 35.5379085816475)
683,683,688443.6425790524,35.5339650798426,129.323486492747,11,달동,POINT (129.323486492747 35.5339650798426)
684,684,710393.1490852472,35.5346362331081,129.316417044773,15,달동,POINT (129.316417044773 35.5346362331081)
685,685,712294.8281201611,35.5355301562455,129.324934161222,12,달동,POINT (129.324934161222 35.5355301562455)
686,686,713024.738060848,35.534151086185,129.316049507732,24,달동,POINT (129.316049507732 35.534151086185)
687,687,714285.7142857143,35.5369765750413,129.314104543075,23,달동,POINT (129.314104543075 35.5369765750413)
688,688,725465.8385093169,35.5340570779143,129.316085868609,18,달동,POINT (129.316085868609 35.5340570779143)
689,689,734174.9485182201,35.5371817313173,129.322115299148,8,달동,POINT (129.322115299148 35.5371817313173)
690,690,736095.9651035988,35.5347503220185,129.316348519114,19,달동,POINT (129.316348519114 35.5347503220185)
691,691,739395.2345336041,35.5334279046334,129.316665392368,10,달동,POINT (129.316665392368 35.5334279046334)
692,692,744005.9322732141,35.5339634027383,129.31611966358,16,달동,POINT (129.31611966358 35.5339634027383)
693,693,751318.1019332162,35.5347392455228,129.327148637517,7,달동,POINT (129.327148637517 35.5347392455228)
694,694,751488.0952380951,35.5369189179318,129.32555761986,13,달동,POINT (129.32555761986 35.5369189179318)
695,695,755777.7828982235,35.5352386933113,129.324330895734,12,달동,POINT (129.324330895734 35.5352386933113)
696,696,759359.5479161761,35.5330408813898,129.323305239469,20,달동,POINT (129.323305239469 35.5330408813898)
697,697,764224.6188174044,35.5369117372886,129.31474787893,22,달동,POINT (129.31474787893 35.5369117372886)
698,698,767362.797474502,35.5359867443115,129.320317242174,11,달동,POINT (129.320317242174 35.5359867443115)
699,699,768942.2355588897,35.5341959591698,129.326052918165,13,달동,POINT (129.326052918165 35.5341959591698)
700,700,779497.2570212069,35.5330149913995,129.32234182246,11,달동,POINT (129.32234182246 35.5330149913995)
701,701,790229.8850574712,35.5366557468078,129.316748137506,11,달동,POINT (129.316748137506 35.5366557468078)
702,702,792576.8412913203,35.5353481378861,129.317097563353,16,달동,POINT (129.317097563353 35.5353481378861)
703,703,796146.3838897437,35.5387162087137,129.323516308108,7,달동,POINT (129.323516308108 35.5387162087137)
704,704,797440.5500907269,35.5331600610034,129.315340461347,8,달동,POINT (129.315340461347 35.5331600610034)
705,705,809327.8463648835,35.5348760646215,129.321990997486,12,달동,POINT (129.321990997486 35.5348760646215)
706,706,809327.8463648835,35.5347855679654,129.321950652179,9,달동,POINT (129.321950652179 35.5347855679654)
707,707,811870.8686469734,35.5383241629111,129.324085092765,7,달동,POINT (129.324085092765 35.5383241629111)
708,708,817120.6225680935,35.5346383676261,129.3167293246,12,달동,POINT (129.3167293246 35.5346383676261)
709,709,829288.0258899677,35.5369106976236,129.313935011747,6,달동,POINT (129.313935011747 35.5369106976236)
710,710,844510.6805762544,35.5337744235594,129.321769619514,7,달동,POINT (129.321769619514 35.5337744235594)
711,711,863316.7907361455,35.5328814646213,129.321744448862,16,달동,POINT (129.321744448862 35.5328814646213)
712,712,872410.0327153761,35.5347278774816,129.325578858506,7,달동,POINT (129.325578858506 35.5347278774816)
713,713,875808.1491505036,35.5351054780241,129.328797594947,20,달동,POINT (129.328797594947 35.5351054780241)
714,714,876635.4730544171,35.534940519011,129.320198591638,9,달동,POINT (129.320198591638 35.534940519011)
715,715,876773.4736170892,35.5358249618778,129.316894440025,15,달동,POINT (129.316894440025 35.5358249618778)
716,716,877808.988764045,35.5369210008408,129.326292095251,10,달동,POINT (129.326292095251 35.5369210008408)
717,717,877862.5954198473,35.5331549550008,129.322679173401,18,달동,POINT (129.322679173401 35.5331549550008)
718,718,878009.4316207495,35.5364947460527,129.328273559934,12,달동,POINT (129.328273559934 35.5364947460527)
719,719,888614.625115705,35.5321702870249,129.323740169935,17,달동,POINT (129.323740169935 35.5321702870249)
720,720,889044.4522226113,35.5373231551286,129.320084132157,12,달동,POINT (129.320084132157 35.5373231551286)
721,721,889493.0128296849,35.5352179157396,129.325534012599,7,달동,POINT (129.325534012599 35.5352179157396)
722,722,894895.9032907991,35.5337456488567,129.319855534518,8,달동,POINT (129.319855534518 35.5337456488567)
723,723,897618.2012086741,35.5373854343459,129.320325431615,15,달동,POINT (129.320325431615 35.5373854343459)
724,724,899503.7220843672,35.5332651420497,129.322641067355,16,달동,POINT (129.322641067355 35.5332651420497)
725,725,901916.5727170235,35.5338117487911,129.321156096191,8,달동,POINT (129.321156096191 35.5338117487911)
726,726,905000.7757149506,35.5341976844059,129.325491824712,11,달동,POINT (129.325491824712 35.5341976844059)
727,727,905910.2836436336,35.5370740982689,129.3256180751,12,달동,POINT (129.3256180751 35.5370740982689)
728,728,907553.551296505,35.5347301769338,129.322116018205,12,달동,POINT (129.322116018205 35.5347301769338)
729,729,910621.3651668195,35.5329901981609,129.322249963193,19,달동,POINT (129.322249963193 35.5329901981609)
730,730,912518.8536953244,35.5383744654582,129.322506426359,9,달동,POINT (129.322506426359 35.5383744654582)
731,731,915138.9710230632,35.5359471255941,129.325576570258,7,달동,POINT (129.325576570258 35.5359471255941)
732,732,917415.4605940052,35.5349810671107,129.322420873425,12,달동,POINT (129.322420873425 35.5349810671107)
733,733,918156.3906116987,35.5345721968553,129.326728416183,7,달동,POINT (129.326728416183 35.5345721968553)
734,734,919191.9191919193,35.5383729113101,129.326455130696,8,달동,POINT (129.326455130696 35.5383729113101)
735,735,920526.0148656376,35.5348369411151,129.322164003846,19,달동,POINT (129.322164003846 35.5348369411151)
736,736,925262.2662409592,35.5342860610364,129.321772071447,8,달동,POINT (129.321772071447 35.5342860610364)
737,737,932631.688636482,35.5345247897074,129.316464126775,9,달동,POINT (129.316464126775 35.5345247897074)
738,738,934669.4931586048,35.5321962818787,129.324818277109,7,달동,POINT (129.324818277109 35.5321962818787)
739,739,937195.7156767284,35.5351757707336,129.32516885029,8,달동,POINT (129.32516885029 35.5351757707336)
740,740,937640.48551795,35.5319364321012,129.326710776765,12,달동,POINT (129.326710776765 35.5319364321012)
741,741,939326.4681324798,35.5331842214478,129.316165046387,12,달동,POINT (129.316165046387 35.5331842214478)
742,742,945529.290853032,35.5334573258926,129.322797406619,12,달동,POINT (129.322797406619 35.5334573258926)
743,743,945609.669392108,35.5365651948732,129.317408931778,7,달동,POINT (129.317408931778 35.5365651948732)
744,744,949931.1350563072,35.535677432965,129.320695649553,4,달동,POINT (129.320695649553 35.535677432965)
745,745,952380.9523809523,35.5342886888781,129.320434458194,8,달동,POINT (129.320434458194 35.5342886888781)
746,746,954462.6593806922,35.5366892319148,129.325594336122,9,달동,POINT (129.325594336122 35.5366892319148)
747,747,956653.5562110784,35.5359473706362,129.320150804769,15,달동,POINT (129.320150804769 35.5359473706362)
748,748,956653.5562110784,35.5359147636101,129.320025851081,17,달동,POINT (129.320025851081 35.5359147636101)
749,749,959154.0728957095,35.5374971437826,129.326047466885,8,달동,POINT (129.326047466885 35.5374971437826)
750,750,961498.61162916,35.5308524228206,129.32600395827,8,달동,POINT (129.32600395827 35.5308524228206)
751,751,961538.4615384616,35.5388082539258,129.316761372922,7,달동,POINT (129.316761372922 35.5388082539258)
752,752,961681.5476190477,35.5366648795768,129.319355286538,7,달동,POINT (129.319355286538 35.5366648795768)
753,753,962304.22086541,35.5335398348181,129.31988485197,10,달동,POINT (129.31988485197 35.5335398348181)
754,754,962443.492900985,35.5335142170951,129.324331644408,8,달동,POINT (129.324331644408 35.5335142170951)
755,755,963023.8950303956,35.5386000928941,129.326802715507,7,달동,POINT (129.326802715507 35.5386000928941)
756,756,963302.752293578,35.53504668393,129.315944324265,2,달동,POINT (129.315944324265 35.53504668393)
757,757,965080.5832693784,35.5366970690432,129.319479917132,12,달동,POINT (129.319479917132 35.5366970690432)
758,758,965561.635017702,35.5324224210633,129.324870672955,13,달동,POINT (129.324870672955 35.5324224210633)
759,759,965845.9094519459,35.531609519896,129.327072816137,10,달동,POINT (129.327072816137 35.531609519896)
760,760,968944.6083251393,35.5358821527722,129.319900760672,14,달동,POINT (129.319900760672 35.5358821527722)
761,761,970603.0,35.5374994540315,129.313325488299,9,달동,POINT (129.313325488299 35.5374994540315)
762,762,971108.9579846736,35.5351426850925,129.322485739987,10,달동,POINT (129.322485739987 35.5351426850925)
763,763,974468.085106383,35.5357851361343,129.320663807686,7,달동,POINT (129.320663807686 35.5357851361343)
764,764,974684.2776039856,35.5378190643774,129.327274468685,15,달동,POINT (129.327274468685 35.5378190643774)
765,765,982220.5644659952,35.5396377087806,129.323477667082,7,달동,POINT (129.323477667082 35.5396377087806)
766,766,986104.885701479,35.5322321446516,129.324947755776,12,달동,POINT (129.324947755776 35.5322321446516)
767,767,988311.4949374628,35.535696356838,129.322589014458,23,달동,POINT (129.322589014458 35.535696356838)
768,768,989268.9470154259,35.5339502549402,129.322073613805,12,달동,POINT (129.322073613805 35.5339502549402)
769,769,991122.4613887876,35.5330229287702,129.322858295158,16,달동,POINT (129.322858295158 35.5330229287702)
770,770,996173.003326987,35.5372876942718,129.326065140805,11,달동,POINT (129.326065140805 35.5372876942718)
771,771,997956.938550998,35.5310357338185,129.325848786554,13,달동,POINT (129.325848786554 35.5310357338185)
772,772,1000562.331542921,35.5358865258876,129.324360716573,10,달동,POINT (129.324360716573 35.5358865258876)
773,773,1004140.786749482,35.533759104887,129.324377684399,8,달동,POINT (129.324377684399 35.533759104887)
774,774,1006404.391582799,35.5315095548843,129.327276665217,24,달동,POINT (129.327276665217 35.5315095548843)
775,775,1007826.261455105,35.5346977963369,129.320286401851,12,달동,POINT (129.320286401851 35.5346977963369)
776,776,1009344.043465024,35.535069519387,129.328405672049,7,달동,POINT (129.328405672049 35.535069519387)
777,777,1011129.207383279,35.5349165416841,129.316878898976,18,달동,POINT (129.316878898976 35.5349165416841)
778,778,1012918.379330593,35.5325471325643,129.324812504155,14,달동,POINT (129.324812504155 35.5325471325643)
779,779,1013700.313325551,35.5387313598903,129.323942396257,8,달동,POINT (129.323942396257 35.5387313598903)
780,780,1013827.023014106,35.5314003688273,129.325422791485,11,달동,POINT (129.325422791485 35.5314003688273)
782,782,1014506.49473784,35.5366687412105,129.315533976167,12,달동,POINT (129.315533976167 35.5366687412105)
783,783,1019051.83872397,35.5327821063419,129.326263022898,8,달동,POINT (129.326263022898 35.5327821063419)
784,784,1019250.076389192,35.5356709838242,129.322479484245,13,달동,POINT (129.322479484245 35.5356709838242)
785,785,1021740.800491665,35.5365600666934,129.315541265237,23,달동,POINT (129.315541265237 35.5365600666934)
786,786,1024479.672166505,35.5345915266054,129.327425225051,13,달동,POINT (129.327425225051 35.5345915266054)
787,787,1025885.305325774,35.5364079942277,129.31562393606,6,달동,POINT (129.31562393606 35.5364079942277)
788,788,1027034.190299496,35.5389091894801,129.327028834313,21,달동,POINT (129.327028834313 35.5389091894801)
789,789,1027556.672717963,35.5342711052904,129.324462295044,10,달동,POINT (129.324462295044 35.5342711052904)
790,790,1028339.472299481,35.5341476667436,129.326760184229,20,달동,POINT (129.326760184229 35.5341476667436)
791,791,1028350.061630569,35.5317253283626,129.325898069401,10,달동,POINT (129.325898069401 35.5317253283626)
792,792,1029073.538951466,35.5371416439424,129.327137287237,8,달동,POINT (129.327137287237 35.5371416439424)
793,793,1029081.138386737,35.537499157511,129.327771452968,21,달동,POINT (129.327771452968 35.537499157511)
794,794,1029960.234149233,35.5351100895748,129.317798396364,7,달동,POINT (129.317798396364 35.5351100895748)
795,795,1030970.17990635,35.5329563199369,129.322121072943,24,달동,POINT (129.322121072943 35.5329563199369)
796,796,1031040.017410702,35.5337909256117,129.322785505523,13,달동,POINT (129.322785505523 35.5337909256117)
797,797,1032897.486417099,35.5370215832725,129.313322314555,9,달동,POINT (129.313322314555 35.5370215832725)
798,798,1033893.034825871,35.5318735607335,129.326969893833,9,달동,POINT (129.326969893833 35.5318735607335)
799,799,1035161.744022504,35.5388016352755,129.325053981231,7,달동,POINT (129.325053981231 35.5388016352755)
800,800,1035376.766747512,35.5355099698793,129.319585746877,17,달동,POINT (129.319585746877 35.5355099698793)
801,801,1035539.215686274,35.5357866298727,129.328476294509,12,달동,POINT (129.328476294509 35.5357866298727)
802,802,1036417.773705909,35.5379395359161,129.326992169705,10,달동,POINT (129.326992169705 35.5379395359161)
803,803,1039874.317348695,35.5358158121933,129.31964641577,12,달동,POINT (129.31964641577 35.5358158121933)
805,805,1042046.421193341,35.537394428597,129.327369058481,12,달동,POINT (129.327369058481 35.537394428597)
806,806,1042705.435714411,35.5361729536838,129.317468078027,10,달동,POINT (129.317468078027 35.5361729536838)
807,807,1050511.988011988,35.5363585602485,129.317325057355,7,달동,POINT (129.317325057355 35.5363585602485)
809,809,1052814.756808492,35.532316115185,129.3258616496,7,달동,POINT (129.3258616496 35.532316115185)
810,810,1055359.423120258,35.5358493783859,129.319774467232,9,달동,POINT (129.319774467232 35.5358493783859)
811,811,1055680.720952688,35.5324168348373,129.326257463571,7,달동,POINT (129.326257463571 35.5324168348373)
812,812,1055871.720534021,35.5351772432336,129.319101768952,15,달동,POINT (129.319101768952 35.5351772432336)
813,813,1055915.526757859,35.5371772386405,129.327290762509,10,달동,POINT (129.327290762509 35.5371772386405)
814,814,1056607.625950692,35.536475297799,129.327185400936,8,달동,POINT (129.327185400936 35.536475297799)
815,815,1057027.273913611,35.5367224037611,129.317927749499,16,달동,POINT (129.317927749499 35.5367224037611)
